loggingTime(txt),motionTimestamp_sinceReboot(s),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionRoll(rad),motionPitch(rad),motionYaw(rad),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),sequence,label
2026-06-07T14:50:07.719365+02:00,1936.8007481666668,1936.8007481666668,-0.008163468912243843,-0.08239753544330597,-0.9884337782859802,-0.0002926597371697426,-0.0005504041910171509,0.008180022239685059,0.008909476920962334,0.036097243428230286,0.0007886473322287202,-0.0078708091750741,-0.08184713125228882,-0.9966138005256653,-0.007897387919392698,0.08193878914560869,0.32643699581988045,0.04105436281843644,0.0027624628192733434,0.16219755238354047,0.9859001080289138,6579,0
2026-06-07T14:50:07.739438+02:00,1936.8208991666668,1936.8208991666668,-0.011337300762534142,-0.08215339481830597,-0.9972533583641052,-0.0034889206290245056,-0.0002476349472999573,-0.0006442070007324219,0.006438383366912603,-0.04149182140827179,0.001454570796340704,-0.007848380133509636,-0.08190575987100601,-0.9966091513633728,-0.007874920024029933,0.08199761869892065,0.32642705003993355,0.041081550721137186,0.002778113554905101,0.16219279217173962,0.985899771463027,6580,0
2026-06-07T14:50:07.759451+02:00,1936.8410501666667,1936.8410501666667,-0.005737323313951492,-0.08024603873491287,-0.9874724745750427,0.0024986574426293373,0.001662328839302063,0.009133338928222656,0.002789426362141967,0.006950812879949808,-0.001891624415293336,-0.00823598075658083,-0.08190836757421494,-0.9966058135032654,-0.008263842356319481,0.08200022948355354,0.3264137786913426,0.04111439593155899,0.002586334339193149,0.1621782507556673,0.9859012730332621,6581,0
2026-06-07T14:50:07.780040+02:00,1936.861201166667,1936.861201166667,-0.010818500071763992,-0.08129891008138657,-0.9990386962890625,-0.00254875048995018,0.0006093904376029968,-0.0024331212043762207,0.00785896647721529,-0.010121647268533707,0.0014467810979112983,-0.008269749581813812,-0.08190830051898956,-0.9966055750846863,-0.008297726366705447,0.08200016202339533,0.3264085676439858,0.041117117717811985,0.002569518867960465,0.1621749885052579,0.985901721918102,6582,0
2026-06-07T14:50:07.800115+02:00,1936.8813521666668,1936.8813521666668,-0.007049579173326492,-0.07832343876361847,-0.984832763671875,0.0011597434058785439,0.003509737551212311,0.011779487133026123,-0.002329329028725624,0.012564489617943764,0.0002685986110009253,-0.008209322579205036,-0.08183317631483078,-0.9966122508049011,-0.008237042540362005,0.08192478754962121,0.32640850649321873,0.04107504311545214,0.002593307181760442,0.16217660937860906,0.985903149324945,6583,0
2026-06-07T14:50:07.820014+02:00,1936.9015041666669,1936.9015041666669,-0.009765644557774067,-0.08183296769857407,-0.9995880126953125,-0.0015899771824479103,0.00010544061660766602,-0.002984166145324707,0.0013023705687373877,-0.00698417704552412,0.0005763267981819808,-0.008175667375326157,-0.08193840831518173,-0.9966038465499878,-0.008203343289836363,0.0820303753068722,0.32641752187798984,0.041124343850605684,0.0026186835114906915,0.16218117473655225,0.985900314739919,6584,0
2026-06-07T14:50:07.840144+02:00,1936.9216551666668,1936.9216551666668,-0.008590717799961567,-0.08337409794330597,-0.97845458984375,-0.00017481669783592224,-0.00154220312833786,0.018156051635742188,0.013407822698354721,-0.011729929596185684,-0.0005100431153550744,-0.008415901102125645,-0.08183189481496811,-0.9966106414794922,-0.008444322490961633,0.08192350529029456,0.32640822923464646,0.041091221754590276,0.0024910193256510367,0.162172231615218,0.9859033939544473,6585,0
2026-06-07T14:50:07.860167+02:00,1936.9418061666668,1936.9418061666668,-0.009017964825034142,-0.07949837297201157,-1.0084075927734375,-0.000687185674905777,0.0023221150040626526,-0.011795341968536377,-0.010731708258390427,-0.016532141715288162,-0.0006858116248622537,-0.008330779150128365,-0.08182048797607422,-0.9966122508049011,-0.008358902649563885,0.0819120557048767,0.32639823442527893,0.04107866026515286,0.0025319899974303984,0.16216910607890572,0.985904426810695,6586,0
2026-06-07T14:50:07.880519+02:00,1936.9619571666667,1936.9619571666667,-0.0043487753719091415,-0.07856757938861847,-0.9720610976219177,0.00583182368427515,0.0029376447200775146,0.02455979585647583,-0.029729101806879044,-0.1108437329530716,0.0007430406985804439,-0.010180599056184292,-0.08150522410869598,-0.9966208934783936,-0.010214761209764127,0.08159573671080847,0.3264383907352066,0.04107317302151135,0.001592256935998325,0.16215256440460937,0.9859093122744809,6587,0
2026-06-07T14:50:07.900799+02:00,1936.9821081666669,1936.9821081666669,-0.009017963893711567,-0.07858283817768097,-0.9783934950828552,0.0026332326233386993,0.0024661123752593994,0.01824849843978882,-0.01028222031891346,-0.05604786053299904,0.0032048667781054974,-0.011651196517050266,-0.08104895055294037,-0.996641993522644,-0.011689920271765726,0.08113794465374079,0.3264741590572607,0.04096709133791918,0.0008285853582824532,0.16214268271880514,0.9859163344473674,6588,0
2026-06-07T14:50:07.920504+02:00,1937.0022591666668,1937.0022591666668,-0.011566180735826492,-0.08161932975053787,-1.0217437148094177,0.0006094714626669884,-0.0007934719324111938,-0.02508985996246338,-0.01896790601313114,0.037666112184524536,0.0018599039176478982,-0.01217565219849348,-0.08082585781812668,-0.9966538548469543,-0.012215922583804282,0.08091412309273736,0.32653318359802536,0.040899392457449314,0.0005522966249373854,0.1621624137419788,0.9859160681663421,6589,0
2026-06-07T14:50:07.940876+02:00,1937.0224101666668,1937.0224101666668,-0.020111101679503918,-0.08047492057085037,-0.9774932265281677,-0.008824370801448822,0.00021228939294815063,0.019182324409484863,0.013628065586090088,0.01777496561408043,-0.0008521261624991894,-0.011286730878055096,-0.08068720996379852,-0.9966755509376526,-0.011323893874600359,0.08077502240030121,0.32649729215463547,0.04075851296070767,0.0009799863874124938,0.16216378912712784,0.9859213584145641,6590,0
2026-06-07T14:50:07.960877+02:00,1937.0425611666667,1937.0425611666667,-0.007980366237461567,-0.07901008427143097,-1.015167236328125,0.0034675942733883858,0.0016830861568450928,-0.018494009971618652,-0.019182931631803513,-0.064442940056324,0.003135624574497342,-0.011447960510849953,-0.08069317042827606,-0.9966732263565063,-0.011485667139807053,0.08078100247942796,0.3265152818154101,0.040774569402455815,0.000901091567128519,0.1621693237209124,0.9859198573980115,6591,0
2026-06-07T14:50:07.981514+02:00,1937.0627121666669,1937.0627121666669,-0.0060730185359716415,-0.07870490103960037,-0.96063232421875,0.0053954338654875755,0.0012386143207550049,0.03610110282897949,-0.05795978009700775,0.13580787181854248,0.011644956655800343,-0.011468452401459217,-0.07994351536035538,-0.9967334270477295,-0.011505529893307255,0.08002891710399626,0.32665960275063965,0.04040540014977469,0.0008330617117732761,0.1622446627588881,0.9859226567001029,6592,0
2026-06-07T14:50:08.001401+02:00,1937.0828631666668,1937.0828631666668,-0.022384663112461567,-0.08198555558919907,-0.9984283447265625,-0.015267455950379372,-0.002987101674079895,-0.001578986644744873,-0.02205302007496357,0.22106629610061646,0.004075853619724512,-0.007117207162082195,-0.07899845391511917,-0.9968493580818176,-0.007139580668394126,0.07908085419818772,0.3267886895290791,0.039583599968200746,0.002910771498420636,0.16240084235373714,0.9859263787741157,6593,0
2026-06-07T14:50:08.021487+02:00,1937.1030141666668,1937.1030141666668,-0.01094057084992528,-0.07968147099018097,-1.0073851943016052,-0.006913796998560429,-0.0008833631873130798,-0.010502755641937256,-0.01247746404260397,0.11407247185707092,-0.00047302525490522385,-0.004026773851364851,-0.07879810780286789,-0.996882438659668,-0.00403934487266764,0.07887987991748525,0.3267717449358562,0.03923278049126031,0.0044223960107889326,0.1624545022191463,0.9859259171298824,6594,0
