loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),label
2026-05-26T15:47:11.834+02:00,1779803230.999495,53.23610689089494,10.40155555272634,22.91459,0,0.188298,234.5376105425829,180,16.78839530571731,2.746852437839412,-9999,3262.144942375,-0.2535858154296875,-0.24627685546875,-0.931884765625,3262.134867375,0.005394264783015502,0.04815980252345806,-0.02079495235622112,-0.06011065095663071,0.07112465798854828,0.02064207941293716,0.003478199243545532,-0.01083278656005859,0.01592147350311279,XArbitraryZVertical,-0.01045917406554257,0.02404815154472145,0.002445860960530363,0.9996530510264409,-0.2512503862380981,-0.2417458891868591,-0.937247097492218,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1475,1.083488,0,0,1181.784,0,0,2026-05-26T15:38:17.271+02:00,801496031.2906098,0,0.8600006,102.2521,0
2026-05-26T15:47:11.844+02:00,1779803230.999495,53.23610689089494,10.40155555272634,22.91459,0,0.188298,234.5376105425829,180,16.78839530571731,2.746852437839412,-9999,3262.155018375,-0.261260986328125,-0.2317962646484375,-0.9271697998046875,3262.144942375,0.005656063229965533,0.04890973754459078,-0.02150715532066992,-0.08461812138557434,0.07638413459062576,0.01900370232760906,-3.352761268615723e-05,-0.01027151942253113,0.006959915161132812,XArbitraryZVertical,-0.01081926097834606,0.0244205196093604,0.002564073918071329,0.9996398731366186,-0.2506073117256165,-0.2410101890563965,-0.9376086592674255,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1475,1.083488,0,0,1181.784,0,0,2026-05-26T15:38:17.271+02:00,801496031.2906098,0,0.8600006,102.2521,0
2026-05-26T15:47:11.871+02:00,1779803230.999495,53.23610689089494,10.40155555272634,22.91459,0,0.188298,234.5376105425829,180,16.78839530571731,2.746852437839412,-9999,3262.165093375,-0.2641754150390625,-0.2397308349609375,-0.927978515625,3262.155018375,0.005913053676300699,0.04971781733022043,-0.02232862667701621,-0.07609233260154724,0.08508734405040741,0.02581886388361454,-0.008775472640991211,0.004930064082145691,0.007788419723510742,XArbitraryZVertical,-0.01123406786796813,0.02482169578407753,0.002677927931058255,0.9996251146030585,-0.2499067783355713,-0.2401747852563858,-0.9380099773406982,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1475,1.083488,0,0,1181.784,0,0,2026-05-26T15:38:17.271+02:00,801496031.2906098,0,0.8600006,102.2521,0
2026-05-26T15:47:11.873+02:00,1779803230.999495,53.23610689089494,10.40155555272634,22.91459,0,0.188298,234.5376105425829,180,16.78839530571731,2.746852437839412,-9999,3262.175169375,-0.2581634521484375,-0.2433624267578125,-0.930572509765625,3262.165093375,0.006207263966785559,0.05055736629698254,-0.02292418214347972,-0.03892818838357925,0.08125185966491699,0.02348433807492256,-0.01434589922428131,0.005390942096710205,0.01214027404785156,XArbitraryZVertical,-0.01153656632519696,0.02523864970854859,0.002812723884816954,0.9996108203370097,-0.2491886466741562,-0.2395370304584503,-0.9383640289306641,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1475,1.083488,0,0,1181.784,0,0,2026-05-26T15:38:17.271+02:00,801496031.2906098,0,0.8600006,102.2521,0
2026-05-26T15:47:11.875+02:00,1779803230.999495,53.23610689089494,10.40155555272634,22.91459,0,0.188298,234.5376105425829,180,16.78839530571731,2.746852437839412,-9999,3262.185245375,-0.2444000244140625,-0.2322998046875,-0.9239654541015625,3262.175169375,0.006483106611757326,0.05137319282532358,-0.02330576948030628,-0.03907689824700356,0.07726483792066574,0.02466957829892635,-0.01429659128189087,-0.005511090159416199,0.007477104663848877,XArbitraryZVertical,-0.01173196546379466,0.0256441333279076,0.002940976627345374,0.9995979537341257,-0.2484902888536453,-0.2391025424003601,-0.9386599659919739,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1475,1.083488,0,0,1181.784,0,0,2026-05-26T15:38:17.271+02:00,801496031.2906098,0,0.8600006,102.2521,0
2026-05-26T15:47:11.885+02:00,1779803230.999495,53.23610689089494,10.40155555272634,22.91459,0,0.188298,234.5376105425829,180,16.78839530571731,2.746852437839412,-9999,3262.195320375,-0.2386627197265625,-0.235504150390625,-0.923858642578125,3262.185245375,0.00671536907984967,0.05212875331048516,-0.02359341448785113,-0.02581728436052799,0.07408209890127182,0.01861115358769894,-0.00176537036895752,0.002256497740745544,0.01229715347290039,XArbitraryZVertical,-0.01187986089541404,0.02601987163005854,0.003048874216130338,0.999586127875809,-0.2478379160165787,-0.2387677133083344,-0.9389176368713379,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1475,1.083488,0,0,1181.784,0,0,2026-05-26T15:38:17.271+02:00,801496031.2906098,0,0.8600006,102.2521,0
2026-05-26T15:47:11.895+02:00,1779803230.999495,53.23610689089494,10.40155555272634,22.91459,0,0.188298,234.5376105425829,180,16.78839530571731,2.746852437839412,-9999,3262.205396375,-0.23736572265625,-0.242431640625,-0.9270782470703125,3262.195320375,0.006906387570725325,0.05280261189831874,-0.02387139832036733,-0.03317128494381905,0.06394185125827789,0.0149254035204649,0.007276445627212524,0.006367877125740051,0.01651406288146973,XArbitraryZVertical,-0.01202233755466087,0.02635500209642253,0.003136665705853471,0.9995753644984633,-0.2472514063119888,-0.2384540289640427,-0.93915194272995,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1475,1.083488,0,0,1181.784,0,0,2026-05-26T15:38:17.271+02:00,801496031.2906098,0,0.8600006,102.2521,0
2026-05-26T15:47:11.905+02:00,1779803230.999495,53.23610689089494,10.40155555272634,22.91459,0,0.188298,234.5376105425829,180,16.78839530571731,2.746852437839412,-9999,3262.215471375,-0.2376861572265625,-0.2435150146484375,-0.9255218505859375,3262.205396375,0.007035238503884163,0.05340995008501027,-0.02441256233740845,-0.08133508265018463,0.05516726151108742,0.006657887250185013,0.009448736906051636,-0.002822548151016235,0.01329934597015381,XArbitraryZVertical,-0.01229547096870762,0.0266567280800268,0.003190176426096322,0.9995638609984705,-0.2467076480388641,-0.2379153370857239,-0.9394315481185913,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1475,1.083488,0,0,1181.784,0,0,2026-05-26T15:38:17.271+02:00,801496031.2906098,0,0.8600006,102.2521,0
2026-05-26T15:47:11.915+02:00,1779803230.999495,53.23610689089494,10.40155555272634,22.91459,0,0.188298,234.5376105425829,180,16.78839530571731,2.746852437839412,-9999,3262.225547375,-0.2356719970703125,-0.2505340576171875,-0.9271392822265625,3262.215471375,0.0071498359798063,0.05389755587011705,-0.02545468257784711,-0.1192745342850685,0.04350980743765831,0.0005090476479381323,0.008595198392868042,-0.006292432546615601,0.01343846321105957,XArbitraryZVertical,-0.01281861540479855,0.02689768059197867,0.003230389602488711,0.9995507696524151,-0.2462661117315292,-0.2369173914194107,-0.9397995471954346,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1475,1.083488,0,0,1181.784,0,0,2026-05-26T15:38:17.271+02:00,801496031.2906098,0,0.8600006,102.2521,0
2026-05-26T15:47:11.925+02:00,1779803230.999495,53.23610689089494,10.40155555272634,22.91459,0,0.188298,234.5376105425829,180,16.78839530571731,2.746852437839412,-9999,3262.235622375,-0.2368316650390625,-0.244537353515625,-0.931488037109375,3262.225547375,0.007207347411814458,0.05424062751043295,-0.02658128542598772,-0.1142688542604446,0.03020145930349827,0.0006821530987508595,0.009280383586883545,-0.01086145639419556,0.01436901092529297,XArbitraryZVertical,-0.01338299019867832,0.02706654300058815,0.00324163336168146,0.999538762406679,-0.2459442019462585,-0.2358578890562057,-0.940150260925293,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1475,1.083488,0,0,1181.784,0,0,2026-05-26T15:38:17.271+02:00,801496031.2906098,0,0.8600006,102.2521,0
2026-05-26T15:47:11.935+02:00,1779803230.999495,53.23610689089494,10.40155555272634,22.91459,0,0.188298,234.5376105425829,180,16.78839530571731,2.746852437839412,-9999,3262.245698375,-0.242706298828125,-0.2148284912109375,-0.9268035888671875,3262.235622375,0.007243127252210098,0.0545180126859602,-0.02782235949871291,-0.1281856298446655,0.03243958204984665,-0.006211106199771166,0.009348690509796143,-0.0166899710893631,0.008747518062591553,XArbitraryZVertical,-0.01400417053288786,0.0272024555223215,0.003240716792679502,0.9995265698985182,-0.2456768155097961,-0.2346985638141632,-0.9405102133750916,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1475,1.083488,0,0,1181.784,0,0,2026-05-26T15:38:17.271+02:00,801496031.2906098,0,0.8600006,102.2521,0
