loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R),label
2026-04-24T18:35:20.787+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.641422291667,0.0434112548828125,-0.0709075927734375,-0.9881439208984375,3577.636384291667,-7.370057577054514e-05,-0.00329438995435903,0.003995948711195908,0.01017133705317974,-0.01537105813622475,-0.004602696746587753,0.00360538437962532,-0.01288644969463348,0.01035284996032715,XArbitraryZVertical,0.001997909483783324,-0.001647264461050576,-4.014121090796901e-05,0.9999967123055794,0.04351377114653587,-0.07161673903465271,-0.9964826107025146,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.798+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.651496291667,0.0447235107421875,-0.0637359619140625,-0.98919677734375,3577.646459291667,-0.0001341583352558517,-0.003430699397809612,0.004108094664565557,0.0187176875770092,-0.01209110952913761,-0.006139074452221394,-0.0001844130456447601,-0.005026079714298248,0.00871807336807251,XArbitraryZVertical,0.002053927678061545,-0.001715482918978051,-7.060232812970193e-05,0.9999964748692877,0.04338205605745316,-0.07172563672065735,-0.9964805245399475,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.808+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.661571291667,0.0406494140625,-0.0584259033203125,-0.9935302734375,3577.656533291667,-0.0001725419597947173,-0.003544492163440597,0.004329068841121191,0.02812903188169003,-0.01003195159137249,-0.001320816460065544,0.001208066940307617,0.005125753581523895,0.008203625679016113,XArbitraryZVertical,0.002164376262914099,-0.001772427594853106,-9.010671728430326e-05,0.9999961601667982,0.04327131807804108,-0.07194400578737259,-0.9964696168899536,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.818+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.671645291667,0.0415802001953125,-0.0650482177734375,-0.9951629638671875,3577.666608291667,-0.0001981087618631151,-0.003650512858270225,0.004529638292807941,0.02318247780203819,-0.007427647244185209,-0.004217270296066999,-0.001053184270858765,0.01161101460456848,0.005218327045440674,XArbitraryZVertical,0.002264632449349733,-0.001825474921621767,-0.0001031878228195529,0.9999958428111135,0.04316745325922966,-0.07214263826608658,-0.9964597225189209,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.828+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.681720291667,0.046600341796875,-0.0782012939453125,-0.994384765625,3577.676683291667,-0.0002393428072064872,-0.003787945587611524,0.004687157928652913,0.008166829124093056,-0.0160810574889183,-0.003510201349854469,-0.003177367150783539,0.01326137781143188,0.001245558261871338,XArbitraryZVertical,0.002343345776121054,-0.00189424676856446,-0.0001241095184895121,0.9999955247622627,0.04303333908319473,-0.07229764014482498,-0.9964542984962463,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.838+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.691795291667,0.0488128662109375,-0.082427978515625,-0.988372802734375,3577.686757291667,-0.0003080324568898278,-0.004000438925180544,0.004723133571899276,-0.007158064283430576,-0.02771347761154175,-0.01007329486310482,0.001500546932220459,0.0005681663751602173,0.001801431179046631,XArbitraryZVertical,0.002361251711334684,-0.002000576193323319,-0.0001587391300843443,0.9999952248201838,0.04282625019550323,-0.07233025878667831,-0.9964608550071716,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.848+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.701869291667,0.0469970703125,-0.0821075439453125,-0.984405517578125,3577.696832291667,-0.000423339079423157,-0.004279355495691971,0.004576720495772094,-0.03065257892012596,-0.03626515343785286,-0.01194156892597675,0.005036100745201111,-0.01017268747091293,0.004646897315979004,XArbitraryZVertical,0.00228789990673194,-0.00214015469791632,-0.0002165648297896739,0.9999951353281229,0.04255607351660728,-0.07217899709939957,-0.9964833855628967,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.858+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.711944291667,0.041046142578125,-0.0853424072265625,-0.985748291015625,3577.706906291667,-0.0005567254879046859,-0.004599173768019309,0.004267173840810236,-0.04442644864320755,-0.03650829941034317,-0.01579383015632629,0.006536070257425308,-0.00969388335943222,0.01038956642150879,XArbitraryZVertical,0.002132939329347846,-0.002300173301691762,-0.0002832677130165424,0.9999951012355393,0.04224629327654839,-0.07186435163021088,-0.9965193271636963,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.868+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.722018291667,0.0367279052734375,-0.088775634765625,-0.9853973388671875,3577.716981291667,-0.0006971541098721448,-0.004931130532561278,0.003827337375577557,-0.05096285790205002,-0.03466140106320381,-0.01280483324080706,0.003012314438819885,-0.01155774295330048,0.01218986511230469,XArbitraryZVertical,0.001912801949482294,-0.002466224903635937,-0.0003532935791730101,0.9999951719101879,0.04192483425140381,-0.07141955941915512,-0.9965648651123047,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.878+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.732093291667,0.03399658203125,-0.0819549560546875,-0.985443115234375,3577.727056291667,-0.0008182375296990422,-0.00527601284987478,0.003304946873773166,-0.0573887974023819,-0.03714293241500854,-0.01176859717816114,-0.003121696412563324,-0.01676836609840393,0.01071566343307495,XArbitraryZVertical,0.001651387438354514,-0.002638675432799332,-0.0004134759730401129,0.9999951322165359,0.04158911854028702,-0.07089339196681976,-0.996616542339325,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.888+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.742168291667,0.037017822265625,-0.0719451904296875,-0.9873199462890625,3577.737130291667,-0.0009155963413927964,-0.005651935233970002,0.002721873656664622,-0.06011955067515373,-0.03978931531310081,-0.009118020534515381,-0.006552834063768387,-0.01668251305818558,0.01074188947677612,XArbitraryZVertical,0.001359636958728208,-0.002826583655753339,-0.000461641806607111,0.9999950869096568,0.04122081771492958,-0.07030785828828812,-0.9966732859611511,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.899+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.752242291667,0.037689208984375,-0.0666961669921875,-0.9918975830078125,3577.747205291667,-0.0009915996932310599,-0.006051036151569755,0.002064926020134085,-0.06372919678688049,-0.04031582176685333,-0.005180802196264267,-0.005976803600788116,-0.006949461996555328,0.01068222522735596,XArbitraryZVertical,0.001030957877042749,-0.003026023223824866,-0.000498920998551978,0.9999948133407494,0.04082789272069931,-0.06964967399835587,-0.996735692024231,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.909+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.762317291667,0.037109375,-0.0714263916015625,-0.9962005615234375,3577.757279291667,-0.001036993129457106,-0.006466651885743007,0.001365987760159366,-0.06688046455383301,-0.0421837605535984,-0.002586350543424487,-0.003108635544776917,0.001522459089756012,0.006871819496154785,XArbitraryZVertical,0.0006813136438553034,-0.003233672980486433,-0.000520702004290029,0.9999944868562757,0.04041638970375061,-0.06895106285810471,-0.9968010187149048,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.919+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.772391291667,0.0410308837890625,-0.0704803466796875,-0.9990386962890625,3577.767354291667,-0.00107526173126398,-0.006891123902507087,0.0007226136093277314,-0.06481118500232697,-0.0456828884780407,-0.00157062103971839,-0.003221858292818069,-0.0002191066741943359,0.002981066703796387,XArbitraryZVertical,0.0003594521505047324,-0.003445748535312491,-0.00053887249611575,0.9999938895927353,0.03999555110931396,-0.06830811500549316,-0.9968622326850891,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.929+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.782466291667,0.0450286865234375,-0.0619354248046875,-0.99859619140625,3577.777429291667,-0.001105516886177034,-0.007322848652718994,0.0001354335298293609,-0.06464154273271561,-0.04615906625986099,-0.00283275987021625,-0.001160543411970139,-0.004498332738876343,-0.0009748935699462891,XArbitraryZVertical,6.569241751029062e-05,-0.003661452739962831,-0.0005530026071520248,0.9999932151410575,0.03956693038344383,-0.06772153079509735,-0.9969193935394287,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.939+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.792541291667,0.0424346923828125,-0.0574951171875,-0.99993896484375,3577.787503291667,-0.001130653995079708,-0.007738057378266256,-0.0003889917230855036,-0.05156489089131355,-0.04267112165689468,-0.001185328466817737,0.004455208778381348,0.0008524730801582336,-0.00115203857421875,XArbitraryZVertical,-0.0001966816187871819,-0.003868908094322362,-0.0005645701740594396,0.9999924139672175,0.03915442526340485,-0.06719769537448883,-0.9969711303710938,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.949+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.802615291667,0.0399627685546875,-0.0641326904296875,-1.000411987304688,3577.797578291667,-0.001138363663275878,-0.008143497907954222,-0.0008102245606287607,-0.0312785804271698,-0.03710431605577469,-0.001918030437082052,0.005210082978010178,0.008137986063957214,-0.001794636249542236,XArbitraryZVertical,-0.000407426369124829,-0.004071505781956978,-0.0005675274772467791,0.999991552512866,0.03875049948692322,-0.06677751243114471,-0.997015118598938,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.959+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.812690291667,0.036529541015625,-0.060150146484375,-0.9966888427734375,3577.807653291667,-0.001162730300215425,-0.008487250566258923,-0.001032808425536701,-0.01333073899149895,-0.02764023840427399,-0.001268219202756882,0.002743680030107498,0.006038159132003784,-0.004909873008728027,XArbitraryZVertical,-0.0005188665110715983,-0.004243310806416934,-0.0005791683536531114,0.9999907514228993,0.0384092889726162,-0.06655452400445938,-0.997043251991272,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
2026-04-24T18:35:20.969+02:00,1777048513.800981,53.56897219751585,9.882953190205464,38.55946,-1,-1,-1,-1,9.519085617248134,5.63601519283635,-9999,3577.822764291667,0.034393310546875,-0.0487213134765625,-0.9966278076171875,3577.817727291667,-0.001186730806785253,-0.008712262796602381,-0.00108533477274159,0.003313271794468164,-0.0172232873737812,-0.001867563463747501,5.200505256652832e-05,0.003299139440059662,-0.001266121864318848,XArbitraryZVertical,-0.0005452468632114111,-0.004355794048722124,-0.0005909957064244954,0.9999902286479361,0.03818653151392937,-0.06650104373693466,-0.9970553517341614,0,0,0,-1,-1,3542.123566166667,unknown,2,2026-04-24T18:34:45.265+02:00,2026-04-24T18:20:19.173+02:00,16,0.7102333,0,0,12.45568,0,0,2026-04-24T18:28:28.837+02:00,798741318.8894778,0,1.99,101.5412,1,0.85,0
