loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2026-05-26T14:17:25.856+02:00,40,1779797844.9996,53.231301159757,10.39893801795533,36.53212,0.1130421,1.338372,-1,-1,3,2.127000499981503,-9999,1779797845.845988,-10.00434875488281,-44.20029067993164,-19.88253021240234,138.767333984375,134.4157867431641,12.05307388305664,251700.406223875,-0.0965423583984375,-0.8926849365234375,-0.5070343017578125,251700.396220875,-0.2462795525789261,-0.1289321482181549,0.03608822822570801,251700.395838875,34.12873840332031,-72.41299438476562,-108.92138671875,251700.381216875,0.09674737210064539,-0.06805166379705974,0.9923008931137419,-0.2268939316272736,-0.2077377736568451,0.1075844243168831,0.001504652202129364,-0.01554280519485474,0.1014686226844788,XArbitraryCorrectedZVertical,0.476658235542347,-0.006876599173873062,0.02632394967165271,0.8786675832328867,-0.03717954456806183,-0.8372862339019775,-0.5454992651939392,-9.994701385498047,-44.39692306518555,-19.42233276367188,-1,2,251693.14941925,unknown,2,2026-05-26T14:17:18.588+02:00,null,0,0,0,0,0,0,0,null,251697.296123,0,1.183754,102.1024,1779797844.704967,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797844.681384,2,0.4,0
2026-05-26T14:17:25.894+02:00,41,1779797844.9996,53.231301159757,10.39893801795533,36.53212,0.1130421,1.338372,-1,-1,3,2.127000499981503,-9999,1779797845.88605,-9.93115234375,-44.05859756469727,-20.35604858398438,138.8381500244141,134.4866027832031,12.05307388305664,251700.436230875,-0.109954833984375,-0.8542633056640625,-0.5941925048828125,251700.426228875,-0.3303816318511963,0.0145286088809371,-0.09636009484529495,251700.426410875,33.905517578125,-72.3988037109375,-109.4029846191406,251700.411224875,0.09929547237380974,-0.07317613311057311,0.9845979638360981,-0.3109745979309082,-0.06849566102027893,-0.03483796492218971,-0.06567992269992828,-0.06161892414093018,0.05048191547393799,XArbitraryCorrectedZVertical,0.4733544633960454,-0.008755454890723305,0.02643645523365541,0.8804318359294299,-0.04044479131698608,-0.8330497741699219,-0.5517178177833557,-10.03126907348633,-44.28091812133789,-20.19113922119141,-1,2,251693.14941925,unknown,2,2026-05-26T14:17:18.588+02:00,null,0,0,0,0,0,0,0,null,251697.296123,0,1.183754,102.1024,1779797844.704967,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797844.681384,2,0.4,0
2026-05-26T14:17:25.916+02:00,42,1779797844.9996,53.231301159757,10.39893801795533,36.53212,0.1130421,1.338372,-1,-1,3,2.127000499981503,-9999,1779797845.906,-9.781269073486328,-44.12011337280273,-20.52291870117188,138.9445190429688,134.5929718017578,12.05307388305664,251700.466238875,-0.087432861328125,-0.8350982666015625,-0.5746002197265625,251700.456236875,-0.2273308932781219,0.06491535156965256,-0.2171682715415955,251700.456982875,34.38862609863281,-72.34474182128906,-109.4774475097656,251700.441232875,0.09456020665062123,-0.06757113069786748,0.9751843001579327,-0.2987561225891113,0.1084334030747414,-0.1439329832792282,-0.06526964902877808,-0.0155937671661377,-0.04805272817611694,XArbitraryCorrectedZVertical,0.4691198048828932,-0.007679447792536092,0.02592301535380339,0.8827206160730033,-0.03787961229681969,-0.8278052806854248,-0.5597352981567383,-9.93115234375,-44.05859756469727,-20.35604858398438,-1,2,251693.14941925,unknown,2,2026-05-26T14:17:18.588+02:00,null,0,0,0,0,0,0,0,null,251697.296123,0,1.183754,102.1024,1779797844.704967,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797844.681384,2,0.4,0
2026-05-26T14:17:25.946+02:00,43,1779797844.9996,53.231301159757,10.39893801795533,36.53212,0.1130421,1.338372,-1,-1,3,2.127000499981503,-9999,1779797845.926024,-9.803958892822266,-44.11342239379883,-20.80887603759766,139.2298278808594,134.8782806396484,12.0486536026001,251700.496246875,-0.0194549560546875,-0.8227386474609375,-0.5212554931640625,251700.486244875,-0.2251380383968353,-0.08879511803388596,-0.351732462644577,251700.487554875,34.82028198242188,-72.46885681152344,-109.8192749023438,251700.471240875,0.08312157394601319,-0.05578237542061504,0.968633316054321,-0.1852186322212219,-0.05907672271132469,-0.314449280500412,-0.05153424665331841,-0.01573145389556885,0.01090377569198608,XArbitraryCorrectedZVertical,0.4660461523419349,-0.005321240698517168,0.02378278550056472,0.884424708930639,-0.03158022463321686,-0.8241123557090759,-0.5655453205108643,-9.885807037353516,-44.16022872924805,-20.85478210449219,-1,2,251693.14941925,unknown,2,2026-05-26T14:17:18.588+02:00,null,0,0,0,0,0,0,0,null,251697.296123,0,1.183754,102.1024,1779797844.704967,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797844.681384,2,0.4,0
2026-05-26T14:17:25.976+02:00,44,1779797844.9996,53.231301159757,10.39893801795533,36.53212,0.1130421,1.338372,-1,-1,3,2.127000499981503,-9999,1779797845.966042,-9.042385101318359,-43.93841934204102,-21.37007904052734,139.8623657226562,135.5108184814453,12.0486536026001,251700.526254875,0.0330810546875,-0.783111572265625,-0.614471435546875,251700.516252875,-0.3146375715732574,0.1542702615261078,-0.2115878760814667,251700.518126875,35.18984985351562,-72.11872863769531,-110.363037109375,251700.501248875,0.06581264270620316,-0.04281427037962607,0.9621106661590845,-0.29981729388237,0.03553679957985878,-0.2890346646308899,0.02024676464498043,0.006801486015319824,0.0366131067276001,XArbitraryCorrectedZVertical,0.4629828350998626,-0.003745843640237776,0.01926045653117961,0.8861500719095257,-0.0244732815772295,-0.8204002380371094,-0.571265697479248,-9.156974792480469,-44.14904403686523,-20.88063812255859,-1,2,251693.14941925,unknown,2,2026-05-26T14:17:18.588+02:00,null,0,0,0,0,0,0,0,null,251697.296123,0,1.183754,102.1024,1779797844.704967,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797844.681384,2,0.4,0
2026-05-26T14:17:26.013+02:00,45,1779797844.9996,53.231301159757,10.39893801795533,36.53212,0.1130421,1.338372,-1,-1,3,2.127000499981503,-9999,1779797846.006046,-8.697959899902344,-43.94379043579102,-21.65070343017578,139.9907531738281,135.6392059326172,12.0486536026001,251700.556262875,0.03924560546875,-0.7549285888671875,-0.6249237060546875,251700.546260875,-0.1647018641233444,0.06134191900491714,-0.124025009572506,251700.548700875,35.36109924316406,-72.03408813476562,-110.5970764160156,251700.531256875,0.05533284315401495,-0.02943370461825231,0.953251378604246,-0.2591343522071838,0.1376000493764877,-0.1525790393352509,0.05358566716313362,0.04146814346313477,-0.03811299800872803,XArbitraryCorrectedZVertical,0.4589200121293845,-0.0003812504153121027,0.01782812474691759,0.8882986646119752,-0.01704069413244724,-0.8153024911880493,-0.5787845253944397,-9.129917144775391,-43.98296737670898,-21.36631774902344,-1,2,251693.14941925,unknown,2,2026-05-26T14:17:18.588+02:00,null,0,0,0,0,0,0,0,null,251697.296123,0,1.183754,102.1024,1779797844.704967,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797844.681384,2,0.4,0
2026-05-26T14:17:26.036+02:00,46,1779797845.999616,53.23130120714315,10.39893728842493,36.40484,0,1.233786,-1,-1,3,2.085597449923604,-9999,1779797846.026197,-8.622489929199219,-43.70174789428711,-21.84188079833984,140.0463256835938,135.6947784423828,12.0486536026001,251700.586270875,0.0296478271484375,-0.7863006591796875,-0.618316650390625,251700.576268875,-0.02022564224898815,-0.004691424313932657,-0.07422416657209396,251700.579273875,35.48231506347656,-71.9193115234375,-110.843505859375,251700.561264875,0.05001079235059439,-0.02219522134671369,0.9483225564415252,-0.09031468629837036,0.01826506108045578,-0.09508821368217468,0.0526127927005291,0.05412250757217407,-0.04398882389068604,XArbitraryCorrectedZVertical,0.456668411637191,0.001545392227609046,0.01717761545501154,0.8894698070699767,-0.01293978933244944,-0.8124386072158813,-0.5829031467437744,-8.697959899902344,-43.94379043579102,-21.65070343017578,-1,2,251693.14941925,unknown,2,2026-05-26T14:17:18.588+02:00,null,0,0,0,0,0,0,0,null,251697.296123,0,1.183754,102.1024,1779797844.704967,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797844.681384,2,0.4,0
2026-05-26T14:17:26.066+02:00,47,1779797845.999616,53.23130120714315,10.39893728842493,36.40484,0,1.233786,-1,-1,3,2.085597449923604,-9999,1779797846.046163,-8.647891998291016,-43.77489852905273,-22.04722595214844,140.1322937011719,135.7807464599609,12.0486536026001,251700.61627875,0.0498504638671875,-0.78094482421875,-0.5826263427734375,251700.60627675,0.08101921528577805,-0.09994444251060486,-0.07861465215682983,251700.60984575,35.46046447753906,-71.77705383300781,-110.5934143066406,251700.59127175,0.04710900523103672,-0.01934798066139242,0.947747389262651,0.04506829753518105,-0.05618792399764061,-0.08381424844264984,0.03843465819954872,0.0223844051361084,-0.02754181623458862,XArbitraryCorrectedZVertical,0.456391305043516,0.002141816611471661,0.01654274625867007,0.8896228571351992,-0.01128911320120096,-0.8121031522750854,-0.5834047794342041,-8.647891998291016,-43.77489852905273,-22.04722595214844,-1,2,251693.14941925,unknown,2,2026-05-26T14:17:18.588+02:00,null,0,0,0,0,0,0,0,null,251697.296123,0,1.183754,102.1024,1779797844.704967,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797844.681384,2,0.4,0
2026-05-26T14:17:26.096+02:00,48,1779797845.999616,53.23130120714315,10.39893728842493,36.40484,0,1.233786,-1,-1,3,2.085597449923604,-9999,1779797846.086134,-8.595138549804688,-43.90130233764648,-21.83535003662109,140.2096710205078,135.8581237792969,12.0486536026001,251700.64628675,-0.0045013427734375,-0.806793212890625,-0.5958251953125,251700.63628375,0.08201843500137329,0.00290843821130693,0.02142246812582016,251700.64041775,35.51997375488281,-72.14616394042969,-110.4879302978516,251700.62127975,0.0450261081268329,-0.01942310206188853,0.9500520253911748,0.08676206320524216,-0.07452338933944702,-0.01702440343797207,0.06262727826833725,0.03236347436904907,-0.005657374858856201,XArbitraryCorrectedZVertical,0.4574184185032865,0.001661273463595445,0.01557729555663179,0.889113748791346,-0.01129656191915274,-0.8134457468986511,-0.581531286239624,-8.568965911865234,-43.87375259399414,-21.76365661621094,-1,2,251693.14941925,unknown,2,2026-05-26T14:17:18.588+02:00,null,0,0,0,0,0,0,0,null,251697.296123,0,1.183754,102.1024,1779797844.704967,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797844.681384,2,0.4,0
2026-05-26T14:17:26.133+02:00,49,1779797845.999616,53.23130120714315,10.39893728842493,36.40484,0,1.233786,-1,-1,3,2.085597449923604,-9999,1779797846.126029,-8.457340240478516,-43.86449813842773,-21.47309875488281,140.1327209472656,135.7811737060547,12.0486536026001,251700.67629475,-0.0281829833984375,-0.8291473388671875,-0.550537109375,251700.66629175,0.1305087357759476,-0.03457581996917725,-0.01942163519561291,251700.67098875,35.70208740234375,-72.09963989257812,-110.2999572753906,251700.65128775,0.04702059227640952,-0.02044855128196484,0.9526545075767642,0.1034231334924698,0.02971582114696503,0.01887580379843712,-0.003363296389579773,0.001525819301605225,-0.01062607765197754,XArbitraryCorrectedZVertical,0.458581281660509,0.001694855462710242,0.01620358843131345,0.8885031143058256,-0.01184955611824989,-0.8149567246437073,-0.5794006586074829,-8.57708740234375,-43.9524040222168,-21.77944946289062,-1,2,251693.14941925,unknown,2,2026-05-26T14:17:18.588+02:00,null,0,0,0,0,0,0,0,null,251697.296123,0,1.183754,102.1024,1779797844.704967,192.168.178.63,192.0.0.2,my_iOS_device,0,1,1779797844.681384,2,0.4,0
