loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),label
2026-05-26T16:00:10.383+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.038163916667,0.0579681396484375,-0.282440185546875,-0.8977813720703125,3878.028088916667,-0.01928526756950789,-0.02581387661035716,-0.02192434573000425,0.3189863860607147,-0.2847205102443695,-0.1768349707126617,-0.1613330990076065,0.2058359533548355,0.03759396076202393,XArbitraryZVertical,-0.01108497469578723,-0.01279951282135054,-0.009499627140303564,0.9998115087345028,-0.1318492889404297,-0.2432352155447006,-0.9609643220901489,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.393+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.048239916667,0.028717041015625,-0.2820587158203125,-0.83099365234375,3878.038163916667,-0.02023474988228141,-0.03028150605629116,-0.02021188520929424,0.01939461566507816,-0.5633450150489807,-0.06994473934173584,0.01283079385757446,0.04128232598304749,0.06000947952270508,XArbitraryZVertical,-0.01025726475938389,-0.01503639794297453,-0.009962531990238352,0.999784579450157,-0.1358776837587357,-0.2449871450662613,-0.9599575996398926,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.403+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.058315916667,-0.1277313232421875,-0.2939605712890625,-0.84100341796875,3878.048239916667,-0.02184459317648223,-0.03577815530157848,-0.02084171666999149,-0.137520432472229,-0.5018653869628906,-0.2482745349407196,0.209045872092247,-0.04028412699699402,0.0706208348274231,XArbitraryZVertical,-0.01061374675490069,-0.01777228969229873,-0.01073334469184263,0.9997280203853024,-0.1407322734594345,-0.2445516586303711,-0.9593690037727356,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.413+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.068391916667,-0.2021484375,-0.2733306884765625,-0.8401336669921875,3878.058315916667,-0.0248828892722915,-0.04028308197770714,-0.02262104954060746,-0.2427938580513,-0.3894386887550354,-0.3067509233951569,0.1547800451517105,-0.04028913378715515,0.1301882266998291,XArbitraryZVertical,-0.01155766592017553,-0.01999665009907116,-0.0122100321851982,0.9996585811039612,-0.1442667543888092,-0.2431581169366837,-0.9591982364654541,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.423+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.078467916667,-0.1915130615234375,-0.230987548828125,-0.8232421875,3878.068391916667,-0.02775781316541952,-0.04394714120812174,-0.02534977911964814,-0.3185102939605713,-0.3306339681148529,-0.2352322340011597,0.00305117666721344,-0.05354426801204681,0.1159340143203735,XArbitraryZVertical,-0.01297518161509917,-0.02179206274952307,-0.01359554143546713,0.9995857765780656,-0.1470483839511871,-0.2408282607793808,-0.959363579750061,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.433+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.088542916667,-0.169677734375,-0.2147674560546875,-0.8196868896484375,3878.078467916667,-0.03030359533389315,-0.04715266397483623,-0.02850988380519186,-0.3237143754959106,-0.3026598691940308,-0.2531526386737823,-0.05429701507091522,-0.02959555387496948,0.1218372583389282,XArbitraryZVertical,-0.0146060048970303,-0.02335313797702831,-0.01480947220751557,0.9995107238665031,-0.1494841277599335,-0.2380435913801193,-0.9596821069717407,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.443+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.098618916667,-0.1456451416015625,-0.205352783203125,-0.8194427490234375,3878.088542916667,-0.03349750369343318,-0.05049312078843215,-0.03147321264025819,-0.298670619726181,-0.3505336046218872,-0.3475618362426758,-0.03585125505924225,0.007896557450294495,0.1375584602355957,XArbitraryZVertical,-0.01615146892366156,-0.02497375396706929,-0.01634337936519788,0.9994238940985904,-0.1518776267766953,-0.2355118989944458,-0.9599308967590332,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.453+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.108694916667,-0.1373748779296875,-0.1900482177734375,-0.8192291259765625,3878.098618916667,-0.03736084844157286,-0.05436525943194,-0.03412140766921516,-0.2675734162330627,-0.3939180970191956,-0.3771977722644806,-0.01150541007518768,0.01987814903259277,0.1395745277404785,XArbitraryZVertical,-0.01755821617439448,-0.02685203690589238,-0.01820612604182363,0.9993193429130846,-0.1546017825603485,-0.2333485931158066,-0.960024356842041,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.464+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.118770916667,-0.1608123779296875,-0.1893310546875,-0.8091278076171875,3878.108694916667,-0.04124933006648696,-0.05847497490862585,-0.03628950193925071,-0.2053370326757431,-0.3895172476768494,-0.3654934167861938,0.01526910066604614,0.02817068994045258,0.1403937339782715,XArbitraryZVertical,-0.01873493067059649,-0.0288482731477227,-0.02008070732308474,0.9992063881046216,-0.1575420349836349,-0.2316466271877289,-0.9599584937095642,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.474+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.128845916667,-0.192535400390625,-0.1907501220703125,-0.7923736572265625,3878.118770916667,-0.04500261552458003,-0.06235187907738766,-0.0379833587588784,-0.1862602829933167,-0.3525570929050446,-0.356218695640564,0.02141812443733215,0.04123707115650177,0.1408529877662659,XArbitraryZVertical,-0.01967770654535636,-0.03073031330833767,-0.02189262003378028,0.9990940801208849,-0.1602883785963058,-0.2303850054740906,-0.9598074555397034,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.484+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.138921916667,-0.2068634033203125,-0.187591552734375,-0.7845306396484375,3878.128845916667,-0.0487475783461154,-0.06578076896215591,-0.03959520103698818,-0.1712250262498856,-0.306161105632782,-0.3642458915710449,-0.002540439367294312,0.03898145258426666,0.1527562141418457,XArbitraryZVertical,-0.02058100879222998,-0.03238604633598296,-0.02370262675759967,0.9989822390710323,-0.1626054495573044,-0.2291975021362305,-0.9597020149230957,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.494+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.148997916667,-0.197662353515625,-0.1998443603515625,-0.7882080078125,3878.138921916667,-0.05255891730084123,-0.06884007681824089,-0.04068114367513197,-0.09168732911348343,-0.2778439819812775,-0.3714313805103302,-0.0314423143863678,0.03874799609184265,0.1687159538269043,XArbitraryZVertical,-0.02122417667085198,-0.03386012354669957,-0.0255557457518739,0.998874202865859,-0.1645415872335434,-0.228521540760994,-0.9595332145690918,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.504+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.159073916667,-0.1749725341796875,-0.2118988037109375,-0.793304443359375,3878.148997916667,-0.05624313450549665,-0.07179100505700345,-0.04103719249667338,-0.03656543046236038,-0.2844414412975311,-0.3518131673336029,-0.04039233922958374,0.04044106602668762,0.1743742823600769,XArbitraryZVertical,-0.02150471210708254,-0.0352895319350016,-0.02735781265669857,0.9987709655780564,-0.1663947850465775,-0.2285361438989639,-0.9592100977897644,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.514+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.169149916667,-0.1613311767578125,-0.2141876220703125,-0.81512451171875,3878.159073916667,-0.05971509320847591,-0.07504227708925282,-0.04124106389998498,-0.06716994196176529,-0.3361094295978546,-0.3377349078655243,-0.02709038555622101,0.02712076902389526,0.170525074005127,XArbitraryZVertical,-0.02171500012309936,-0.03687253966213116,-0.02905263614370196,0.9986613622862243,-0.1685883402824402,-0.2286740988492966,-0.958794116973877,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.524+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.179224916667,-0.1743927001953125,-0.2265472412109375,-0.823455810546875,3878.169149916667,-0.06326067427779689,-0.07885132636366876,-0.0419432322006285,-0.1227799952030182,-0.3898783624172211,-0.3551070392131805,-0.001364827156066895,0.01588499546051025,0.162999153137207,XArbitraryZVertical,-0.02218954587675745,-0.03872440955322161,-0.0307674090964644,0.9985295560238238,-0.1713036298751831,-0.2283330708742142,-0.9583939909934998,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.534+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.189300916667,-0.200836181640625,-0.246917724609375,-0.8223724365234375,3878.179224916667,-0.06701742544210983,-0.08306484010957228,-0.04300843904499425,-0.1549714952707291,-0.4083932042121887,-0.3669359982013702,0.01299315690994263,0.01298068463802338,0.1404387354850769,XArbitraryZVertical,-0.02286267671318824,-0.04076781378471048,-0.03257351869410059,0.9983757405722379,-0.1743548512458801,-0.2276565730571747,-0.9580046534538269,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.545+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.199376916667,-0.216796875,-0.24530029296875,-0.7948760986328125,3878.189300916667,-0.07083223488725802,-0.08735363218705304,-0.04468359197960721,-0.2533924281597137,-0.4146404564380646,-0.3574926853179932,-0.0002308040857315063,-0.002827480435371399,0.1337880492210388,XArbitraryZVertical,-0.02385030147918553,-0.04283439011303111,-0.03439130475883449,0.9982051013154974,-0.1774730682373047,-0.2263900339603424,-0.9577321410179138,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.554+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.209452916667,-0.2288818359375,-0.2120208740234375,-0.7514495849609375,3878.199376916667,-0.07480879268121426,-0.09186736037137226,-0.0476532454298159,-0.4075694680213928,-0.4537750780582428,-0.3824736773967743,-0.0221220999956131,-0.02497757971286774,0.1364438533782959,XArbitraryZVertical,-0.0254992255187183,-0.04498240395896859,-0.03625244105539444,0.9980039573888698,-0.1807892918586731,-0.2238779962062836,-0.9577023983001709,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.565+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.219527916667,-0.238983154296875,-0.1700592041015625,-0.7188720703125,3878.209452916667,-0.07950551145216161,-0.09680831571969678,-0.05189638735130893,-0.5018632411956787,-0.4776050448417664,-0.4686570167541504,-0.03446131944656372,-0.0218159407377243,0.1688012480735779,XArbitraryZVertical,-0.02781671581823141,-0.04730084371647106,-0.03842800079777769,0.9977534679074618,-0.1843497157096863,-0.2201884388923645,-0.9578790068626404,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.575+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.229603916667,-0.2425994873046875,-0.150421142578125,-0.710235595703125,3878.219527916667,-0.0850805734355574,-0.1018631374534474,-0.05614094173079729,-0.4231268763542175,-0.4643350541591644,-0.5430585741996765,-0.04193519055843353,0.009855061769485474,0.2116079926490784,XArbitraryZVertical,-0.0301692352568105,-0.04965140058728228,-0.04102800817202598,0.9974673059667962,-0.1877858936786652,-0.2165658622980118,-0.9580374360084534,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.585+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.239679916667,-0.2357635498046875,-0.1585235595703125,-0.736663818359375,3878.229603916667,-0.0910344115127559,-0.1066900496616171,-0.05898874833785026,-0.2858826518058777,-0.4316561818122864,-0.5638538002967834,-0.04969799518585205,0.04856675863265991,0.2418674826622009,XArbitraryZVertical,-0.03184272408576735,-0.05190140805178041,-0.04384623161410978,0.9971808030910548,-0.1908720731735229,-0.214322954416275,-0.9579318761825562,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
2026-05-26T16:00:10.595+02:00,1779804009.999796,53.23609491349372,10.40157582830295,26.00906,0,0.3080157,-1,-1,4.029364438188564,2.000344067697187,-9999,3878.249755916667,-0.238739013671875,-0.2114715576171875,-0.731597900390625,3878.239679916667,-0.09743855546526667,-0.1116095375998104,-0.06115590071326871,-0.2714813351631165,-0.4811563491821289,-0.6882460713386536,-0.04779009521007538,0.06286744773387909,0.2457998394966125,XArbitraryZVertical,-0.03320438864092404,-0.05419699383976245,-0.04689824935533927,0.9968753808145849,-0.1939091235399246,-0.2127697765827179,-0.957668125629425,0,0,0,-1,-1,2026-05-26T14:10:01.685+02:00,1671,1.093336,0,0,1393.844,0,0,2026-05-26T15:58:47.639+02:00,801496810.2775888,0,2.61,102.2324,0
