loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R)
2026-04-24T18:21:03.031+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3277.615233041667,0.159576416015625,-0.5050201416015625,-0.82330322265625,3277.606422041667,0.0604997013323438,0.190794720146703,0.5527667225371835,-0.06612513959407806,-0.03768302127718925,0.08460319042205811,0.004481047391891479,0.01471370458602905,0.01887422800064087,XArbitraryZVertical,0.2687414080158125,0.0998115563377243,0.05494556346803739,0.9564501496043987,0.1613972634077072,-0.5250439047813416,-0.8356314301490784,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:03.041+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3277.625308041667,0.1601715087890625,-0.5024871826171875,-0.822021484375,3277.616497041667,0.06157721272138787,0.1898485087693889,0.5523745077615363,-0.04129941761493683,-0.04051342979073524,0.08214296400547028,-0.001068919897079468,0.01968991756439209,0.01268267631530762,XArbitraryZVertical,0.2685259243489947,0.09950311859458257,0.05531749330542179,0.9565213389456031,0.1606453508138657,-0.5247100591659546,-0.8359858989715576,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:03.051+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3277.635383041667,0.1685028076171875,-0.517669677734375,-0.836883544921875,3277.626572041667,0.06263153378967366,0.1888609208782391,0.5521958763542575,-0.02932349964976311,-0.04912129789590836,0.08583583682775497,0.0003342628479003906,0.02207082509994507,0.01421469449996948,XArbitraryZVertical,0.2684154055687167,0.09917196422240758,0.05568181719807902,0.9565655410992051,0.1598372459411621,-0.5245580077171326,-0.8362361788749695,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:03.061+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3277.645458041667,0.166900634765625,-0.5404815673828125,-0.849151611328125,3277.636647041667,0.06371409666843413,0.1877278914750457,0.5519717114943433,-0.05199472606182098,-0.05627401545643806,0.08843747526407242,0.009591206908226013,0.006697475910186768,-0.0003513097763061523,XArbitraryZVertical,0.2682860848727802,0.09877477492199065,0.05603840886616969,0.956622073835103,0.1589116156101227,-0.5243671536445618,-0.8365322351455688,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:03.071+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3277.655533041667,0.15826416015625,-0.546875,-0.852508544921875,3277.646722041667,0.06493886867194762,0.186472208696341,0.5515094856989502,-0.07796699553728104,-0.06492529809474945,0.1013635918498039,0.00899466872215271,-0.01650804281234741,-0.01218235492706299,XArbitraryZVertical,0.2680395496946366,0.09833711061262373,0.0564371431527826,0.9567128730423097,0.1579059809446335,-0.5239735245704651,-0.8369691967964172,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:03.081+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3277.665608041667,0.1584930419921875,-0.5413360595703125,-0.855194091796875,3277.656797041667,0.06630959915995642,0.1850570875285613,0.5508442851892654,-0.09161090105772018,-0.07385727018117905,0.1041601821780205,0.001478657126426697,-0.02346819639205933,-0.01497429609298706,XArbitraryZVertical,0.2676936436908048,0.09784166007149994,0.05687664168873858,0.9568344605331451,0.1567855179309845,-0.5234068036079407,-0.8375342488288879,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:03.092+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3277.675683041667,0.162628173828125,-0.535369873046875,-0.85894775390625,3277.666872041667,0.06769289775104924,0.1835908066668392,0.550188738733311,-0.07774749398231506,-0.07887626439332962,0.1031714826822281,0.002873167395591736,-0.01848798990249634,-0.01709365844726562,XArbitraryZVertical,0.2673537911512999,0.09732281640966021,0.05731629231151993,0.9569562410675582,0.1556199043989182,-0.5228481292724609,-0.8381004333496094,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:03.102+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3277.685758041667,0.16387939453125,-0.5274658203125,-0.857421875,3277.676947041667,0.06899047685188073,0.1821138036882783,0.5497507943341235,-0.04647132754325867,-0.08356449007987976,0.09788750112056732,0.008204877376556396,-0.01289510726928711,-0.0203932523727417,XArbitraryZVertical,0.2671233909750624,0.09678771310331986,0.05772263075378214,0.9570503617167688,0.1544232964515686,-0.5224747657775879,-0.8385544419288635,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:03.112+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3277.695833041667,0.1665802001953125,-0.5258026123046875,-0.8619232177734375,3277.687022041667,0.07019242748144507,0.1806139185677176,0.5495688207146004,-0.02730695530772209,-0.08880347013473511,0.0941358357667923,0.01069691777229309,-0.005146205425262451,-0.01854318380355835,XArbitraryZVertical,0.2670215971672515,0.09622966879895836,0.05809046088499368,0.9571127265356623,0.1531824618577957,-0.5223196148872375,-0.8388786315917969,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:03.122+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3277.705908041667,0.167877197265625,-0.5341339111328125,-0.85980224609375,3277.697097041667,0.07134968902314628,0.1790964075738576,0.5495909919036466,-0.001681486843153834,-0.0931345671415329,0.09699580818414688,0.01467299461364746,-0.003464102745056152,-0.02282446622848511,XArbitraryZVertical,0.2670209147493475,0.09565805058837777,0.05844253162938685,0.9571488041949028,0.1519072204828262,-0.5223385095596313,-0.8390987515449524,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
2026-04-24T18:21:03.132+02:00,1777047653.571205,53.56895416345577,9.882977505173033,38.55946,-1,-1,-1,-1,9.056828472500998,2.789105338997707,-9999,3277.715983041667,0.1680450439453125,-0.54571533203125,-0.855804443359375,3277.707172041667,0.07249366942041724,0.1774987316905722,0.5498543529361637,0.02014146745204926,-0.1087268367409706,0.104589082300663,0.01733508706092834,-0.01157087087631226,-0.02059727907180786,XArbitraryZVertical,0.2671394517810541,0.0950475613083466,0.05878665067192404,0.9571555169341638,0.1505421251058578,-0.5225630402565002,-0.8392049670219421,0,0,0,-1,-1,3230.927795875,unknown,2,2026-04-24T18:20:16.323+02:00,null,0,0,0,0,0,0,0,null,798740462.8362647,0,0.7599998,101.5559,1,0.85
