loggingTime(txt),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),activityTimestamp_sinceReboot(s),activity(txt),activityActivityConfidence(Z),activityActivityStartDate(txt),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),batteryState(N),batteryLevel(R),label
2026-05-05T16:21:05.931+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.670426,0.18536376953125,-0.64849853515625,-0.722747802734375,1173.66539,0.01007030617531245,0.000427359284712371,-0.01244425048889065,0.001506124157458544,0.02743322215974331,0.07567352801561356,0.03976483643054962,0.008494138717651367,-0.02782589197158813,XArbitraryZVertical,-0.006223081428646574,0.0001823437676218972,0.005033704280246394,0.999968036614016,0.1290126293897629,-0.6823680400848389,-0.7195343375205994,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:05.941+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.6805,0.199951171875,-0.6306304931640625,-0.7005767822265625,1173.675463,0.01081748342149591,0.0006007468100469979,-0.01219568408018033,0.04202265664935112,0.01107049360871315,0.06469011306762695,0.04632128775119781,0.02135735750198364,-0.01146060228347778,XArbitraryZVertical,-0.006099339165909315,0.0002673821293548141,0.005406782751906867,0.9999667820181111,0.1286207288503647,-0.6826427578926086,-0.7193438410758972,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:05.951+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.690573,0.1929168701171875,-0.632415771484375,-0.6939849853515625,1173.685536,0.01154912281678699,0.0006020685279047742,-0.01158109339874123,0.06872174888849258,-0.005870938301086426,0.07444734126329422,0.06680019199848175,0.04603242874145508,0.006599307060241699,XArbitraryZVertical,-0.005792155480710562,0.0002675866879591288,0.005772688775930752,0.9999665883474538,0.1281155645847321,-0.6831784248352051,-0.7189253568649292,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:05.961+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.700647,0.1890411376953125,-0.6510162353515625,-0.7034759521484375,1173.69561,0.01233357421467102,0.0005143336712302527,-0.0109399527343911,0.05176274105906487,-0.009893909096717834,0.07503669708967209,0.06998467445373535,0.05469566583633423,0.02457582950592041,XArbitraryZVertical,-0.005471430244504958,0.0002234262843705815,0.006165248318452483,0.9999660951051881,0.1275098323822021,-0.6837392449378967,-0.7184997797012329,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:05.971+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.71072,0.178466796875,-0.6792755126953125,-0.7126617431640625,1173.705683,0.01313063929596676,0.0003846804634409183,-0.01054323791918936,0.02256512269377708,-0.01211258955299854,0.07905114442110062,0.06345757842063904,0.04534667730331421,0.01921069622039795,XArbitraryZVertical,-0.005272743288538114,0.0001577239538930026,0.006564166854016503,0.9999645976582713,0.1268652975559235,-0.6841253042221069,-0.7182463407516479,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:05.981+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.720793,0.16436767578125,-0.6814727783203125,-0.7296295166015625,1173.715757,0.01399318374012917,0.0002920763607698649,-0.01043044657848217,-0.003808426903560758,-0.005066131241619587,0.08582276105880737,0.05931420624256134,0.01656019687652588,0.01128822565078735,XArbitraryZVertical,-0.00521609305798497,0.0001095442896520854,0.006995677114824554,0.9999620413014516,0.1262021511793137,-0.6843153238296509,-0.7181821465492249,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:05.991+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.730867,0.164154052734375,-0.6829376220703125,-0.740509033203125,1173.72583,0.01491576668250216,0.0002674438443679491,-0.01058668758434285,-0.02820282243192196,0.001162469852715731,0.09065014123916626,0.04468084871768951,0.001473009586334229,-0.001646637916564941,XArbitraryZVertical,-0.00529416858247115,9.423973838217504e-05,0.00745700114749161,0.9999582707346882,0.1255462020635605,-0.684319019317627,-0.7182936072349548,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.001+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.74094,0.158111572265625,-0.67559814453125,-0.7342071533203125,1173.735904,0.01583219466049052,0.000327951475836267,-0.01088248954427063,-0.03711508959531784,0.01608762331306934,0.0865294337272644,0.03796247392892838,0.003297626972198486,-0.0192267894744873,XArbitraryZVertical,-0.005442344992744876,0.0001208954094341844,0.007915004601131505,0.9999539294061455,0.1249556168913841,-0.6842210292816162,-0.7184898853302002,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.011+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.751014,0.157928466796875,-0.66766357421875,-0.7280120849609375,1173.745977,0.01674444188779094,0.0004696102383925029,-0.01115443876563186,-0.01832595653831959,0.01490411534905434,0.08765481412410736,0.03792736679315567,0.003612339496612549,-0.01933157444000244,XArbitraryZVertical,-0.005578960422706003,0.0001881003083920668,0.00837068286576687,0.9999494232871085,0.1244261488318443,-0.68413907289505,-0.7186597585678101,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.022+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.761087,0.173126220703125,-0.6586151123046875,-0.718414306640625,1173.75605,0.0176292761847701,0.0005341307529458889,-0.01109083275201179,0.02222892642021179,0.002404035534709692,0.07868928462266922,0.03138286620378494,0.01231259107589722,-0.01303398609161377,XArbitraryZVertical,-0.005547525722675807,0.0002181709253498858,0.008812906193235532,0.999945865382965,0.1238600537180901,-0.6842944025993347,-0.7186097502708435,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.032+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.77116,0.1739959716796875,-0.649749755859375,-0.7057342529296875,1173.766124,0.01837549390497357,0.0005495037867640631,-0.01075815691342897,0.03403424099087715,0.001954760402441025,0.06741206347942352,0.04339365661144257,0.02044081687927246,-0.004580020904541016,XArbitraryZVertical,-0.005381349022983632,0.0002253156299729769,0.009186005668243073,0.9999434016284597,0.1233543902635574,-0.6846253871917725,-0.718381404876709,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.042+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.781234,0.1747283935546875,-0.66424560546875,-0.7052001953125,1173.776197,0.01901707600527106,0.0005600367946301167,-0.0103859737857344,0.04074354097247124,0.002871952950954437,0.05617965012788773,0.05153611302375793,0.03232258558273315,0.005266189575195312,XArbitraryZVertical,-0.005195390454348109,0.0002306251983989361,0.009506810927125242,0.9999414075355912,0.1229176223278046,-0.6849715113639832,-0.7181262969970703,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.052+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.791307,0.1697998046875,-0.6796722412109375,-0.7157135009765625,1173.786271,0.0195783344294861,0.0005833570288884758,-0.01002053366091084,0.02946345694363117,0.006906642578542233,0.0515693873167038,0.05151141434907913,0.03161603212356567,0.01481002569198608,XArbitraryZVertical,-0.005012860220363412,0.000242615508157544,0.009787425136676972,0.9999396240708313,0.1225455924868584,-0.6853025555610657,-0.7178739905357361,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.062+02:00,1777990865.00041,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.801381,0.16314697265625,-0.68731689453125,-0.7230377197265625,1173.796344,0.02014315995339898,0.0006803211376538138,-0.009899733340732885,-0.01140621211379766,0.01502582058310509,0.05669090896844864,0.05149734020233154,0.01175194978713989,0.006461381912231445,XArbitraryZVertical,-0.004953020898061121,0.0002902872111761897,0.01006960192055763,0.9999370076641928,0.122223973274231,-0.6854580044746399,-0.7177803516387939,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.072+02:00,1777990866.000405,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.811454,0.1606903076171875,-0.6966094970703125,-0.7357025146484375,1173.806417,0.0207435662775359,0.0008782846427549539,-0.01020508217302112,-0.05236232653260231,0.03034778498113155,0.05623351037502289,0.04395837336778641,0.002221584320068359,0.0002388954162597656,XArbitraryZVertical,-0.005106798491561372,0.0003861917014718069,0.01036922042872609,0.9999331354148618,0.1219504326581955,-0.6853117346763611,-0.7179664969444275,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.082+02:00,1777990866.000405,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.821527,0.1501617431640625,-0.6860809326171875,-0.7420501708984375,1173.816491,0.02125848744843644,0.001216039898675228,-0.01085146760960273,-0.07670042663812637,0.03984115272760391,0.04138132929801941,0.0408676415681839,-0.0084342360496521,-0.01119929552078247,XArbitraryZVertical,-0.005431861966030448,0.000550306525023191,0.01062558583693069,0.9999286956580945,0.121836818754673,-0.6849098801612854,-0.71836918592453,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.092+02:00,1777990866.000405,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.831601,0.1529541015625,-0.6717681884765625,-0.746734619140625,1173.826564,0.02168861309105872,0.001659568627023672,-0.01163157076654912,-0.07698570191860199,0.05350769683718681,0.04330546408891678,0.03475784510374069,-0.008592069149017334,-0.02104836702346802,XArbitraryZVertical,-0.005824406714486105,0.0007666548464997569,0.01083908128812237,0.9999240032941843,0.1218583509325981,-0.6844010353088379,-0.718850314617157,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.102+02:00,1777990866.000405,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.841674,0.171234130859375,-0.6606597900390625,-0.742523193359375,1173.836638,0.0221739704923875,0.002167002316046445,-0.01215745208270466,-0.03189438953995705,0.04854356497526169,0.0451667457818985,0.02627516537904739,0.005996048450469971,-0.02578449249267578,XArbitraryZVertical,-0.006090323382004028,0.001016021376016984,0.01107996027535666,0.9999196091893783,0.121887668967247,-0.6840813159942627,-0.7191495895385742,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.113+02:00,1777990866.000405,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.851748,0.177398681640625,-0.63543701171875,-0.7299041748046875,1173.846711,0.02260256447810859,0.002621128941188305,-0.01220267208166265,0.0223228819668293,0.04485029727220535,0.03894719853997231,0.03993257880210876,0.01692503690719604,-0.02592968940734863,XArbitraryZVertical,-0.00611571345866377,0.001241504987156087,0.01129282538631858,0.9999168146465772,0.1219173967838287,-0.684100329875946,-0.7191265225410461,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
2026-05-05T16:21:06.123+02:00,1777990866.000405,53.23571364400311,10.40164763108864,18.92398,0,0.3080157,-1,-1,4.029364438188564,4.748651530191761,-9999,1173.861821,0.1652374267578125,-0.626373291015625,-0.7254638671875,1173.856784,0.02304108927165466,0.003056873092981403,-0.01189980756276063,0.03452974930405617,0.04171069711446762,0.03812747821211815,0.05602170526981354,0.03509414196014404,-0.01784199476242065,XArbitraryZVertical,-0.005967073975706162,0.001459763201413583,0.01151097783592557,0.9999149810140565,0.1219262927770615,-0.6843708157539368,-0.7188675999641418,0,0,0,-1,-1,1163.108449375,unknown,2,2026-05-05T16:20:55.364+02:00,2026-05-05T16:12:27.330+02:00,645,0.8168712,0,0,506.8798,0,0,2026-05-05T16:20:39.892+02:00,799683665.7676581,0,0.009999275,100.7644,1,0.75,0
